State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Pupil/Teacher Ratio,Full-Time Equivalent (FTE) Teachers,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Pendergast Elementary District (4283),"=""0406210""",671,Elementary,347,345,326,10,11,475,59,94,"=""0""",22,20.97,32.00,"=""040621001241""",4283,Villa De Paz Elementary School,Pendergast Elementary District,31,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Pendergast Elementary District (4283),"=""0406210""",671,Elementary,347,345,326,10,11,475,59,94,"=""0""",22,20.97,32.00,"=""040621001241""",4283,Villa De Paz Elementary School,Pendergast Elementary District,29,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,Villa Montessori Charter School (4339),"=""0400054""",495,Elementary,–,254,241,3,11,88,8,350,1,34,†,–,"=""040005400756""",4339,Villa Montessori - Phoenix Campus,Villa Montessori Charter School,67,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,Villa Montessori Charter School (4339),"=""0400054""",495,Elementary,–,254,241,3,11,88,8,350,1,34,†,–,"=""040005400756""",4339,Villa Montessori - Phoenix Campus,Villa Montessori Charter School,59,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Provision 3,Mary C O'Brien Accommodation District (4435),"=""0402740""",94,High,–,57,37,"=""0""","=""0""",78,5,11,"=""0""","=""0""",11.75,8.00,"=""040274001625""",4435,Villa Oasis Interscholastic Center For Education (voice),Mary C O'Brien Accommodation District,10,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Provision 3,Mary C O'Brien Accommodation District (4435),"=""0402740""",94,High,–,57,37,"=""0""","=""0""",78,5,11,"=""0""","=""0""",11.75,8.00,"=""040274001625""",4435,Villa Oasis Interscholastic Center For Education (voice),Mary C O'Brien Accommodation District,*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes participating without using any Provision or the CEO,Deer Valley Unified District (4246),"=""0407750""",569,Elementary,454,293,276,14,8,246,54,226,1,20,16.49,34.50,"=""040775000684""",4246,Village Meadows Elementary School,Deer Valley Unified District,41,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes participating without using any Provision or the CEO,Deer Valley Unified District (4246),"=""0407750""",569,Elementary,454,293,276,14,8,246,54,226,1,20,16.49,34.50,"=""040775000684""",4246,Village Meadows Elementary School,Deer Valley Unified District,41,Mathematics
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes under Community Eligibility Option (CEO),Sierra Vista Unified District (4175),"=""0401460""",499,Elementary,223,261,238,1,9,209,14,224,6,36,20.28,24.60,"=""040146000080""",4175,Village Meadows Elementary School,Sierra Vista Unified District,42,English Language Arts
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes under Community Eligibility Option (CEO),Sierra Vista Unified District (4175),"=""0401460""",499,Elementary,223,261,238,1,9,209,14,224,6,36,20.28,24.60,"=""040146000080""",4175,Village Meadows Elementary School,Sierra Vista Unified District,38,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Casa Grande Elementary District (4446),"=""0401710""",882,Middle,520,429,453,39,11,530,18,235,3,46,22.33,39.50,"=""040171002872""",4446,Villago Middle School,Casa Grande Elementary District,39,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Casa Grande Elementary District (4446),"=""0401710""",882,Middle,520,429,453,39,11,530,18,235,3,46,22.33,39.50,"=""040171002872""",4446,Villago Middle School,Casa Grande Elementary District,42,Mathematics
ARIZONA,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Vista College Preparatory Inc. (91948),"=""0400887""",122,Elementary,103,57,65,"=""0""","=""0""",110,9,1,"=""0""",2,†,–,"=""040088703561""",91948,Vista College Prep - Maryvale,"Vista College Preparatory, Inc.",*,English Language Arts
ARIZONA,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Vista College Preparatory Inc. (91948),"=""0400887""",122,Elementary,103,57,65,"=""0""","=""0""",110,9,1,"=""0""",2,†,–,"=""040088703561""",91948,Vista College Prep - Maryvale,"Vista College Preparatory, Inc.",57,Mathematics
ARIZONA,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Vista College Preparatory Inc. (91948),"=""0400887""",365,Elementary,349,171,194,1,"=""0""",252,90,16,"=""0""",6,†,–,"=""040088703415""",91948,Vista College Preparatory,"Vista College Preparatory, Inc.",60,English Language Arts
ARIZONA,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Vista College Preparatory Inc. (91948),"=""0400887""",365,Elementary,349,171,194,1,"=""0""",252,90,16,"=""0""",6,†,–,"=""040088703415""",91948,Vista College Preparatory,"Vista College Preparatory, Inc.",64,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Laveen Elementary District (4276),"=""0404290""",800,Elementary,312,371,429,6,76,347,144,169,1,57,23.26,34.40,"=""040429001391""",4276,Vista del Sur Accelerated,Laveen Elementary District,84,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Laveen Elementary District (4276),"=""0404290""",800,Elementary,312,371,429,6,76,347,144,169,1,57,23.26,34.40,"=""040429001391""",4276,Vista del Sur Accelerated,Laveen Elementary District,84,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Casa Grande Union High School District (4453),"=""0401740""",1727,High,1052,840,887,65,23,1177,47,340,4,71,23.18,74.50,"=""040174002909""",4453,Vista Grande High School,Casa Grande Union High School District,24,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,Casa Grande Union High School District (4453),"=""0401740""",1727,High,1052,840,887,65,23,1177,47,340,4,71,23.18,74.50,"=""040174002909""",4453,Vista Grande High School,Casa Grande Union High School District,22,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0405""",Yes under Community Eligibility Option (CEO),Kaizen Education Foundation dba Vista Grove Prepar (79871),"=""0400351""",64,Middle,52,33,31,4,1,28,14,9,1,7,†,–,"=""040035102148""",79871,Vista Grove Preparatory Academy Middle School,Kaizen Education Foundation dba Vista Grove Preparatory Academy Middle School,*,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0405""",Yes under Community Eligibility Option (CEO),Kaizen Education Foundation dba Vista Grove Prepar (79871),"=""0400351""",64,Middle,52,33,31,4,1,28,14,9,1,7,†,–,"=""040035102148""",79871,Vista Grove Preparatory Academy Middle School,Kaizen Education Foundation dba Vista Grove Preparatory Academy Middle School,*,Mathematics
ARIZONA,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Deer Valley Unified District (4246),"=""0407750""",83,Other,42,68,15,2,2,13,6,54,"=""0""",6,5.12,16.20,"=""040775003454""",4246,Vista Peak,Deer Valley Unified District,*,English Language Arts
ARIZONA,Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Deer Valley Unified District (4246),"=""0407750""",83,Other,42,68,15,2,2,13,6,54,"=""0""",6,5.12,16.20,"=""040775003454""",4246,Vista Peak,Deer Valley Unified District,*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes participating without using any Provision or the CEO,Paradise Valley Unified District (4241),"=""0405930""",630,Middle,427,330,300,16,10,367,41,175,1,20,19.11,32.96,"=""040593001218""",4241,Vista Verde Middle School,Paradise Valley Unified District,23,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes participating without using any Provision or the CEO,Paradise Valley Unified District (4241),"=""0405930""",630,Middle,427,330,300,16,10,367,41,175,1,20,19.11,32.96,"=""040593001218""",4241,Vista Verde Middle School,Paradise Valley Unified District,31,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",1231,Elementary,146,624,607,1,17,193,33,899,4,84,22.52,54.67,"=""040625002657""",4237,Vistancia Elementary School,Peoria Unified School District,64,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",1231,Elementary,146,624,607,1,17,193,33,899,4,84,22.52,54.67,"=""040625002657""",4237,Vistancia Elementary School,Peoria Unified School District,62,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Wickenburg Unified District (4236),"=""0409190""",227,Middle,133,111,116,2,"=""0""",78,2,141,1,3,23.60,9.62,"=""040919000953""",4236,Vulture Peak Middle School,Wickenburg Unified District,31,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Wickenburg Unified District (4236),"=""0409190""",227,Middle,133,111,116,2,"=""0""",78,2,141,1,3,23.60,9.62,"=""040919000953""",4236,Vulture Peak Middle School,Wickenburg Unified District,35,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",277,Elementary,168,137,140,8,4,155,21,67,2,20,15.83,17.50,"=""040880000900""",4403,W Arthur Sewel Elementary School,Tucson Unified District,47,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",277,Elementary,168,137,140,8,4,155,21,67,2,20,15.83,17.50,"=""040880000900""",4403,W Arthur Sewel Elementary School,Tucson Unified District,40,Mathematics
Arizona,Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Flagstaff Unified District (4192),"=""0402860""",387,Elementary,289,188,199,130,"=""0""",203,6,37,1,10,13.92,27.80,"=""040286000217""",4192,W F Killip Elementary School,Flagstaff Unified District,31,English Language Arts
Arizona,Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Community Eligibility Option (CEO),Flagstaff Unified District (4192),"=""0402860""",387,Elementary,289,188,199,130,"=""0""",203,6,37,1,10,13.92,27.80,"=""040286000217""",4192,W F Killip Elementary School,Flagstaff Unified District,23,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",310,Elementary,185,160,150,1,5,152,23,89,12,28,17.71,17.50,"=""040880000905""",4403,W V Whitmore Elementary School,Tucson Unified District,37,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",310,Elementary,185,160,150,1,5,152,23,89,12,28,17.71,17.50,"=""040880000905""",4403,W V Whitmore Elementary School,Tucson Unified District,34,Mathematics
Arizona,Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Nogales Unified District (4457),"=""0405530""",601,Middle,564,337,264,1,"=""0""",598,"=""0""",2,"=""0""","=""0""",†,"=""0.00""","=""040553000456""",4457,Wade Carpenter Middle School,Nogales Unified District,20,English Language Arts
Arizona,Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Nogales Unified District (4457),"=""0405530""",601,Middle,564,337,264,1,"=""0""",598,"=""0""",2,"=""0""","=""0""",†,"=""0.00""","=""040553000456""",4457,Wade Carpenter Middle School,Nogales Unified District,20,Mathematics
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Sahuarita Unified District (4411),"=""0407300""",1148,High,446,600,548,8,14,609,33,443,6,35,22.08,52.00,"=""040730003183""",4411,Walden Grove High School,Sahuarita Unified District,33,English Language Arts
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Sahuarita Unified District (4411),"=""0407300""",1148,High,446,600,548,8,14,609,33,443,6,35,22.08,52.00,"=""040730003183""",4411,Walden Grove High School,Sahuarita Unified District,29,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Florence Unified School District (4437),"=""0402920""",697,Elementary,431,359,338,12,3,218,55,386,9,14,17.43,40.00,"=""040292002210""",4437,Walker Butte K-8,Florence Unified School District,28,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Florence Unified School District (4437),"=""0402920""",697,Elementary,431,359,338,12,3,218,55,386,9,14,17.43,40.00,"=""040292002210""",4437,Walker Butte K-8,Florence Unified School District,22,Mathematics
Arizona,La Paz County,"=""04012""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes under Community Eligibility Option (CEO),Parker Unified School District (4510),"=""0405980""",383,Elementary,298,192,191,93,2,175,"=""0""",92,"=""0""",21,22.53,17.00,"=""040598000495""",4510,Wallace Elementary School,Parker Unified School District,30,English Language Arts
Arizona,La Paz County,"=""04012""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes under Community Eligibility Option (CEO),Parker Unified School District (4510),"=""0405980""",383,Elementary,298,192,191,93,2,175,"=""0""",92,"=""0""",21,22.53,17.00,"=""040598000495""",4510,Wallace Elementary School,Parker Unified School District,40,Mathematics
Arizona,La Paz County,"=""04012""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes under Community Eligibility Option (CEO),Parker Unified School District (4510),"=""0405980""",381,Middle,175,195,186,95,4,173,"=""0""",84,"=""0""",25,20.05,19.00,"=""040598001977""",4510,Wallace Jr High School,Parker Unified School District,20,English Language Arts
Arizona,La Paz County,"=""04012""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes under Community Eligibility Option (CEO),Parker Unified School District (4510),"=""0405980""",381,Middle,175,195,186,95,4,173,"=""0""",84,"=""0""",25,20.05,19.00,"=""040598001977""",4510,Wallace Jr High School,Parker Unified School District,20,Mathematics
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes under Community Eligibility Option (CEO),Tombstone Unified District (4168),"=""0408600""",126,Elementary,92,61,65,3,1,35,"=""0""",79,"=""0""",8,15.75,8.00,"=""040860000810""",4168,Walter J Meyer School,Tombstone Unified District,40,English Language Arts
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes under Community Eligibility Option (CEO),Tombstone Unified District (4168),"=""0408600""",126,Elementary,92,61,65,3,1,35,"=""0""",79,"=""0""",8,15.75,8.00,"=""040860000810""",4168,Walter J Meyer School,Tombstone Unified District,24,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Tempe School District (4258),"=""0408310""",445,Elementary,88,210,235,4,26,138,21,224,4,28,17.49,25.44,"=""040831003112""",4258,Ward Traditional Academy,Tempe School District,74,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,Tempe School District (4258),"=""0408310""",445,Elementary,88,210,235,4,26,138,21,224,4,28,17.49,25.44,"=""040831003112""",4258,Ward Traditional Academy,Tempe School District,65,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",889,Elementary,790,445,444,29,24,591,130,86,1,28,15.88,56.00,"=""040906000947""",4260,Washington Elementary School,Washington Elementary School District,26,English Language Arts
